id,company,author,rating,comment,date,top_critic,game_id
617ed9da62d1a35f154f30b9,NookGaming,Isaiah Parker,70.0,"I still recommend the game. Beneath all the baggage that the Ultimate version introduces, it’s still fantastic after so long. Despite having played the Switch version in particular, which is much worse off than the other versions, I still enjoyed the game enough to 100% in less than half a day. While I don’t regret my time doing so, by the end of it, I was slightly disheartened. Disheartened that, despite all the promises Sega made about ensuring more quality Sonic experiences, these promises end up coming out feeling like half-truths. I can only hope that future Sonic re-releases and remasters, including the upcoming Sonic Origins, have more time and care put into them, as the series truly does deserve better.",2021-11-03T00:00:00.000Z,False,a400d19a077240729e9944c75f4db31a
6165a7ec80594f6395b33b44,ZTGD,Ken McKown,70.0,"Sonic Colors Ultimate is definitely conjuring up memories of the 3D Sonic era in its execution. This game was considered a hidden gem back in the day, but really is just one of the better 3D Sonic games. It still doesn’t come close to matching the excitement of the classic style or even the more recent Sonic Mania. Sonic just works best in 2D and while Colors does some interesting things with its game play, it still only serves as the best of a worse situation.",2021-10-12T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
61b8cbd09e5c48c548d644c4,Rapid Reviews UK,Dan Boise,60.0,Sonic Colours Ultimate is another chapter in the long-running feud between Sonic and Dr. Eggman. This time around the antagonist has built a gigantic intergalactic amusement park with crazy rides and attractions. The one caveat being that Eggman is powering his theme park with captured aliens called Wisps. It’s now up to our favorite hedgehog to overcome the amusement park and save the Wisps.,2021-10-04T00:00:00.000Z,False,a400d19a077240729e9944c75f4db31a
6159a18b2a25e7f9d433e2d9,GamesFinest,Nico Conrath,70.0,"Could the remaster of what is definitely, in my eyes, the best 3D Sonic live up to my expectations? Definitely. However, I didn't expect any quantum leaps either, but those who do might get a rude awakening. Sonic Colours Ultimate is a robust remaster with slight additions - nothing more, nothing less. If you liked the original and want to experience the whole thing again, you can grab it, and newcomers should also have fun with the port. However, those who have absolutely nothing to do with jump'n'runs or the relatively fast-paced Sonic gameplay won't get their money's worth with Sonic Colours Ultimate.",2021-10-03T00:00:00.000Z,False,a400d19a077240729e9944c75f4db31a
615ef4c09e65de2d02a178c6,GameBlast,Carlos França Júnior,75.0,"Sonic Colors: Ultimate is a nice remaster to celebrate 30 years of Sega's mascot. The choice to bring this title to new consoles was right, but its remaster has questionable flaws that show that the project deserved better treatment. While a new title does not arrive, Ultimate serves to soothe the hearts that wanted the return of the fastest blue hedgehog in games.",2021-10-01T00:00:00.000Z,False,a400d19a077240729e9944c75f4db31a
6156c0789f4312e92e3276a7,BaziCenter,Hamed MohammdPor,50.0,"While it's always exciting for the fans to see new version of their beloved games developed with modern standards, unfortunately this is not the case for every game, and when we look back we realize that some games just don't fit the profile. The Sonic series seems to be going down that path and unless the developers inject some really cool and exciting new ideas into the franchise, titles like Sonic Colors Ultimate will be nothing more than a good old memory.",2021-10-01T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
6156669bf73144e5c35a450a,Nintendojo,Robert Marrujo,83.0,"Although not a perfect remaster, seeing Sonic Colors get ported to contemporary hardware was a welcome surprise. The Sonic series continues to struggle with finding a way to incorporate gameplay hooks that don’t amount to shallow, pointless gimmicks, but in Colors SEGA discovered the perfect mix. With Ultimate, that balance has been restored for a new generation of players to experience. Hopefully, SEGA takes cues from Ultimate as it works on that mysterious upcoming 3D Sonic sequel. For those who played the original Colors, there’s plenty of reason for a double-dip with Ultimate, and for those who have yet to give it a try, this is the best 3D Sonic game there is. Give it a play.",2021-09-30T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
614fa46329cd9c662a0ae09c,Zoomg,آراییس نظریان,80.0,"Although Sonic Colors Ultimate has many small and coarse problems, it is again one of the best 3D versions of the series.",2021-09-25T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
614d8de86d338e3138245151,INVEN,Hee soo Park,75.0,"This year is Sonic’s 30th anniversary of Sonic. This year, Lots of games are collaborating with Sonic to celebrate Sonic’s 30th birthday. But What fans were waiting for was ‘Sonic Colors Ultimate’, the latest Sonic game. It is a remake of the ‘Sonic colors’ which was released 11 years ago. In this game, Sonic comes back to us in more fancy looks and he begins to vividly run around 'Dr. Eggman's Incredible Interstellar Amusement Park' with high-speed.",2021-09-24T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
614a6fcdc320421e46fc95c2,Cubed3,Neil Flynn,70.0,"Luckily, the original Sonic Colours stands tall, featuring fun, exploratory gameplay and it is rewarding replaying levels to attain higher ranks. The 3D sections are far and few between, but the ones that are there are fun. The 2D gameplay is vastly improved from Sonic Generations with tighter controls and added variety in the form of Wisp abilities. Ultimate adds a lick of new paint to bring this to the Xbox platform, of which it is recommended to play on either Xbox Series X|S to get the standard performance that players have come to expect. Rival Rush is a fun mode, but there are only six acts and some of these levels are incredibly short. The other additions that Ultimate has added are superfluous, but don't do anything to really damage the core game either. If Sonic Colours doesn't exist in your library and you are a fan of the Blue Blur then there is no excuse to not pick this up.",2021-09-22T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
6144f4136a0d35eab0ffc01f,MondoXbox,Győző Baki,72.0,"Sonic Colours Ultimate isn't too convincing as a remaster, but it's still one of the best Sonic games of the last two decades. It doesn't fix the shortcomings of the first game and it also introduces some bugs and balancing issues, but it remains fun and spectacular; it' recommended especially to those who have never played the original.",2021-09-17T00:00:00.000Z,False,a400d19a077240729e9944c75f4db31a
6144b7db6a0d35eab0ffbfcc,ThisGenGaming,Justin Oneil,80.0,"Sonic Colors: Ultimate brings a decade old game to a modern audience and despite some prevailing franchise issues it’s still an overall good time. Racing through these levels, using the Wisp powers, and picking up all the collectibles is fun so long as the controls aren’t getting in the way. The game’s new lick of paint makes it look really good and performance is super smooth as it should be. I missed this game when it originally released and am glad I got the chance to experience it now. Hopefully the next new actual Sonic game can figure out the control issues though.",2021-09-17T00:00:00.000Z,True,a400d19a077240729e9944c75f4db31a
