id,company,author,rating,comment,date,top_critic,game_id
61305f7241e38db6f1f29c33,Screen Rant,Scott Baird,80.0,"Wrath of the Righteous feels like playing an epic tabletop campaign. Owlcat Games did a fantastic job of adapting the Wrath of the Righteous Pathfinder campaign into a video game. The more focused story, streamlined gameplay, and epic scope make it a better entry point to the series than Kingmaker. There's an excellent game buried under its many technical faults, but those going in need to be aware that they'll have to endure a lot of annoying bugs and glitches on their quest.",2021-09-01T00:00:00.000Z,True,c9e2e1970b1f4773a7992a3760a43323
612fac9f5c3ff7b32e2b9eeb,GameSpace,Catherine Daro,95.0,"Pathfinder: Wrath of the Righteous is a bold, dark, epic saga, featuring an astonishing replayability value. The developers have experimented with Kingmaker, and have gone all-in with Wrath of the Righteous, creating one of the best story-driven CRPGs of late.",2021-09-01T00:00:00.000Z,True,c9e2e1970b1f4773a7992a3760a43323
612f98ce5c3ff7b32e2b9ecb,WayTooManyGames,Thomas Medina,95.0,"I honestly can’t remember the last time I played a game that I found just as fun as I did find impressive. With the way this game works, there’s still so many options and paths I have left to see. And it’ll take a while to see them all, but I know I’ll enjoy every moment.",2021-09-01T00:00:00.000Z,False,c9e2e1970b1f4773a7992a3760a43323
613377e4df187bda92a7f20a,Chalgyr's Game Room,Pierre-Yves Lanthier,87.5,"Overall, I can’t recommend Falling Squirrel Inc.’s The Vale: Shadow of the Crown enough. It’s more than just a video game, it’s an experience that blends in a real world issue with a well balanced gameplay system that just works. Well written and narrated story mixed with an easy to pick up yet hard to master combat system all while seeing nothing more than particle effects on a screen, it’s a reminder that there’s still so much more we can do for those with disabilities.",2021-09-03T00:00:00.000Z,False,b47c17d9c35b43919e3f779a3ae88e94
6138f7dc5184774561134128,CGMagazine,Philip Watson,80.0,"A unique design concept and a grand adventure await those who venture into The Vale: Shadow of the Crown with some of the finest use of voice acting to date, but those without adequate audio resources might have an incomplete experience.",2021-08-27T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
613257791a9149c8e46e7641,KeenGamer,Kenzie Du,77.0,"Lend the Kingdom of Glades your ears in the action-packed audio-based role-playing game, The Vale: Shadow of the Crown. You play as Alex, a blind princess and a skilled combatant, who aims to save her beloved lands from an unexpected evil.",2021-08-27T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
6127ce56c2b0152b686743ff,GotGame,Josh Boykin,80.0,"Personally, I’d love to see more games like The Vale: Shadow of the Crown in a wide range of settings. This game helps prove just how widely games can reach and how many players can be brought into the fold. Even with some plot that felt middle-of-the-road, The Vale’s framework sets a great example for zero-vision games. I hope it’s one of many to come.",2021-08-26T00:00:00.000Z,False,b47c17d9c35b43919e3f779a3ae88e94
6123ea9fdddac9f15dbf3861,Paste Magazine,Dia Lacina,90.0,"What it does, it does well, and it leaves open a path forward where complex narrative structures are explored (The Vale has some branching, but like early D&D adventure modules, it's fairly on the rails), or the simple puzzle forms are complicated and expanded. There's plenty of overhead to play with new forms of audio puzzles entirely. And while I wished some of that was in this game itself, perhaps leaving space for the next game is crucial-experimentation should never be final or definitive. But for now, Falling Squirrel has crafted a brilliant next step with The Vale.",2021-08-23T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
61327c731a9149c8e46e7696,GBAtemp,Prans Dunn,85.0,"Brilliantly merging RPG mechanics in a compelling, immersive audio-based experience, The Vale: Shadow Of The Crown is easily the most original, innovative and unique game I’ve played in 2021 so far.",2021-08-19T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
61202b0ad101b7b5cd498ee9,Screen Rant,Scott Baird,80.0,"The concept behind The Vale: Shadow of the Crown is so simple and genius that it's a wonder that it has never been done before - though it's worth noting that this iteration is done incredibly well, gracefully sidestepping many of the potential pitfalls of its conceit. The combat has a few frustrations that could use some ironing out, but they don't detract from what is a compelling and unique video game experience.",2021-08-19T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
61202adbd101b7b5cd498ee7,TheGamer,Eric Switzer,80.0,"There’s nothing lesser or limited about The Vale. It’s a fully realized experience that could only work in an audio space, and I sincerely believe it's going to inspire a lot of people to reexamine their beliefs about what a game has to do or be. If this is the beginning of indie audio games, I can’t wait to see where the genre goes from here.",2021-08-19T00:00:00.000Z,True,b47c17d9c35b43919e3f779a3ae88e94
611e54c29c30d277759594c3,RPGamer,Luis Mauricio,80.0,"The Vale: Shadow of the Crown appreciably widens the definition of video games and is not only a very welcome boon for blind and low-vision gamers, but a worthwhile title for those who seek a fresh and unique gaming experience. So close your eyes and use your ears to understand your surroundings because this game is absolutely worth the time.",2021-08-19T00:00:00.000Z,False,b47c17d9c35b43919e3f779a3ae88e94
61dd8d8d9e5c48c548d6bbbf,GamesCreed,Junior Onunkwo,98.0,"Without saying, there are a few negatives, but they mean almost nothing compared to the positive aspects of Marvel’s Guardians of the Galaxy, which turned out to be one of the best games of 2021.",2022-01-10T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61d6177b9e5c48c548d6a420,XboxEra,Jesse Norris,87.0,"This is an excellent video game that you should try and play at some point. It’s worth buying full price if you have the money, but as it is on sale often now it’s 100% worth a pick-up.",2022-01-05T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61d987249e5c48c548d6ac5c,NoobFeed,Adam Siddiqui,95.0,"Marvel's Guardians of the Galaxy is a genuine shock. After Marvel's Avengers, any superhero game released under Square Enix would've been met with similar resistance but the developers have created such an outstanding adventure should stand beside the greatest superhero games of all time.",2021-12-31T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61b8a2bc9e5c48c548d64209,Game Forces PT,Carlos Cabrita,90.0,"Marvel's Guardians of the Galaxy is, without a doubt, an example of how to release a game based on heroes from the Marvel universe, revealing that Square Enix has learned from the mistakes of the past. We highlight in particular its excellent narrative, an interaction between the characters from another world and a luxurious and truly striking soundtrack.

Still, its lackluster combat and some small bugs that can unnerve players tend to prevent this game from being classified as a masterpiece. Nevertheless, Marvel's Guardians of the Galaxy is a must-have game for all heroes fans and for those who want to enter this universe.",2021-12-11T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61af8e0f44c44e6c751045c7,Fun Factor,Diogo Arez,70.0,"Marvel's Guardians of the Galaxy boasts remarkable storytelling, with great dialogue coupled with incredible visuals, unfortunately marred by an archaic structure and fun, but tiresome combat.",2021-12-07T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
619a7ef413bd439cb5ecbbf1,GAMEtainment,Mark Ruhland,81.0,"""Marvel's Guardians of the Galaxy has become a really entertaining game. The way the story is presented and experienced is very successful. A good compromise is found between action interludes, exploration and narration, without losing the common thread. Those who appreciate the soundtrack and the humor of the movie will also get their money's worth here, while being brought closer to the original universe from the comics. Basically, Eidos Montréal offers excellent fan service, with enough potential to entertain players who haven't had much to do with the Guardians of the Galaxy yet.",2021-11-21T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
620735f89e5c48c548d7ef04,Marooners' Rock,Frank Ventimiglia,82.0,"From start to finish, Marvel’s Guardians of The Galaxy was a pleasurable experience. Eidos-Montréal’s video game adaptation of the galaxy’s mightiest heroes is an excellent homage to the series’ legacy!",2021-11-17T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
624e9c0c008489e208d7ae9d,Capsule Computers,Travis Bruno,85.0,"With a lengthy campaign and tons of charm, Marvel's Guardians of the Galaxy is a great action-adventure that may have some flaws but still makes for a fun time.",2021-11-16T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61926250fb0385502e23f220,Vamers,Edward Swardt,100.0,"Marvel’s Guardians of the Galaxy is truly an unexpected surprise. Gamers who have played Marvel’s Avengers might know what to expect from a gameplay perspective here, but they will be blown away by the absolutely wonderful narrative design and direction. A deep, personal tale is always a winner, but when it is gorgeously executed in conjunction with everything else that makes up a gaming experience; it is sheer perfection. Despite the simpler combat leaving a little more to be desired, it is easily overlooked courtesy of the enjoyment provided by the exquisite mocap, wonderfully formatted dynamic conversations, and the sheer scale of the environments. It all tips the scale in the game’s favour by an exponential margin. Marvel’s Guardians of the Galaxy is a spectacle in terms of superhero adaptations and truly brings out the best of what games like these have to offer. Where Marvel’s Spider-Man (2018) set the bar for games focused on individual heroes, Marvel’s Guardians of the Galaxy (2021) sets the bar for those focused on working within a team, and it is exceptional from start to finish.",2021-11-15T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61ef62889e5c48c548d713fc,JumpCut PLAY,Jeff Zoldy,90.0,"Packed with heart, surprising twists, emotional depth, and bombastic, tactical combat, this is an experience that’s not to be missed. Here’s hoping we get back in the Milano with these heroes really flarking soon.",2021-11-13T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
618eeb73dcc55528ce51220d,WayTooManyGames,Todd Eggleston,95.0,"Just like the Marvel Cinematic Universe iteration of the franchise, no one expected anything from this game, from this group of miscast nobodies. This isn’t the Avengers, they aren’t perfect, but that is kinda their thing. All this time, I wanted more Guardians of the Galaxy in me. Who would have thought? Sometimes, I guess it is the B-Sides that make or break an album.",2021-11-12T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
621363249e5c48c548d8760d,CFG Games,Davies Green,80.0,"The game may not have reinvented the wheel for gameplay, but it doesn't have to. It's still damn fun!",2021-11-10T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
6195dd209b4b356b60dac524,Blast Away the Game Review,Dustin Murphy,90.0,"While the game does stumble a bit, it’s a perfect example of why teams such as Eidos-Montréal are some of the best at what they do. Once the credits roll, you’ll find that Guardians of the Galaxy will leave you craving more, which honestly, should come as no surprise due to how well rounded the overall experience actually is. It’s just a shame that we may have to wait for quite a while before getting another title.",2021-11-10T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
618e3ddadcc55528ce5120d4,Enternity.gr,Konstantinos Kalkanis,70.0,"Fans of the genre would certainly prefer more variety in movement and handling, but the title is rewarded in other ways as the hand is constantly on the trigger and there is a very good soundtrack",2021-11-09T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
618970d2c410cfe3b3a0fb19,Oyungezer Online,Onur Kaya ,85.0,"If you like Marvel, it's a production you should definitely experience for its story alone.",2021-11-08T00:00:00.000Z,True,a2fc9e21ab4e416680c2b9597b7f6eaf
6189411a61198adb693d69f0,Skewed & Reviewed,Gareth von Kallenbach,80.0,While elements of the game may frustrate some players; the winning storyline and highly-detailed locales with numerous opportunities to customize and explore make this one of the better Marvel-based games and one that fans will not want to miss.,2021-11-08T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
618828fb3e6206d63efc9a4c,JVL,Nyam Hazz,85.0,"If it hadn't been for those damn wacky hints of touches and the somewhat messy side of the fights, it would have been even better, but that didn't stop us from taking full advantage of the show on offer. It's rhythmic, with a soundtrack that tears and a humor that hits the mark, what's more in a very good VF.",2021-11-07T00:00:00.000Z,True,a2fc9e21ab4e416680c2b9597b7f6eaf
6187f1773e6206d63efc9a26,MondoXbox, Andrea Giuliani,85.0,"Marvel's Guardians of the Galaxy proved to be a pleasant surprise and one of the best superhero titles around, with a compelling story and excellent characterization. There are still areas for improvement, especially in the gameplay that feels too familiar, but the Marvel license is definitely in good hands.",2021-11-07T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
61878b9dc1dbdec4848dc605,BaziCenter,Mohammad Talebian,80.0,"Marvel's Guardians of the Galaxy has its flaws, but it's probably one of the best games in the Marvel universe beside Insomniac's Spider-Man in recent years.",2021-11-07T00:00:00.000Z,True,a2fc9e21ab4e416680c2b9597b7f6eaf
6187007ec1dbdec4848dc490,Unboxholics,Γιώργος Πρίτσκας,80.0,Guardians of the Galaxy has evolved into a very nice surprise. It's an authentic,2021-11-06T00:00:00.000Z,True,a2fc9e21ab4e416680c2b9597b7f6eaf
618866133e6206d63efc9abe,NaviGames,Franciso Jose Moreno,85.0,"Even with lights and shadows in the gameplay, it makes up for its shortcomings with a spectacular and well-executed plot and tremendously endearing and charismatic characters.",2021-11-05T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
62176efd9e5c48c548d89c6b,Pixel Arts,Danial Dehghani,85.0,"If it weren't for the Guardians of the Galaxy technical problems along with the repetition of some parts of it like puzzles, this game might have been one of the best of the year. However, if you still want a fun and exciting game, be sure to keep Guardians of the Galaxy on your shopping list.",2021-11-04T00:00:00.000Z,False,a2fc9e21ab4e416680c2b9597b7f6eaf
