id,company,author,rating,comment,date,top_critic,game_id
5d867c8193765d6778791dc5,TechRaptor,Samuel Guglielmo,60.0,"Asemblance: Oversight is the kind of game for someone who enjoys ARGs and tearing a piece of art apart to understand it, and it does that well. Everyone else may have trouble finding much to care about.",2018-05-21T04:00:00.000Z,True,8035c723ddea4bfba05c4acac92e7b59
6282c47d008489e208d91aba,Gameffine,Subhasish Das,0.0,"While the narrative aspect and the frustratingly unresponsive bot are not the strongest suits of Time Loader, its intricate platforming and interactive puzzles present some engaging challenges. Though the story seems smart at first and has multiple ways in which it can come to a close, its heavy focus on characters without making them engaging feels like a total emotional disconnect at the time of its closure.",2022-05-14T00:00:00.000Z,False,a340133282e740289cc85703132a4293
626ab095008489e208d89d44,ZTGD,Drew Leachman,90.0,"Time Loader was a nice breath of fresh air for me. It was simple, fun in execution, had a nice little story to tell, and was never overly long. It may be a bit too simple for the hardcore puzzle fans out there, but even then, they can find enjoyment out of this one with everything else it has going for it. This is one game that many will find themselves wanting to see all the endings and it is one that is worth it.",2022-04-28T00:00:00.000Z,True,a340133282e740289cc85703132a4293
62675adc008489e208d88461,GamingTrend,Ron Burke,85.0,"A physics-based platformer on the surface, Time Loader carries a weighty and heartfelt story that is bound to consume far more mental bandwidth than the screenshots and videos might have suggested. It's rare for games to surprise me, but Time Loader did exactly that.",2022-04-25T00:00:00.000Z,True,a340133282e740289cc85703132a4293
62420a6d274ec35e72dc72d4,NintendoWorldReport,Trey Johnson,60.0,"The game was already getting really frustrating with the clunky platforming by the third chapter, so it was really a massive slog at the end. By the time you reach the end there isn't much of a reason to go back and try for the other endings since they aren't that much different. There are some cool ideas here, but the execution never fully loads in.",2022-03-28T00:00:00.000Z,True,a340133282e740289cc85703132a4293
62360047274ec35e72dc1886,LadiesGamers.com,James Luff,75.0,"Time Loader is an enjoyable physics-based puzzle game that is short and sweet. Doesn’t break a lot of new ground but it’s a nice little robotic adventure that’s probably best suited to a nice Sunday afternoon or to play over a short few gaming sessions. Ideal for someone that hasn’t got a lot of game time on their hands or is looking for a casual and chilled out experience. For me, it was a pleasant trip back to the 90’s that was well worth the time. It reminded me to live for the now rather than in the past and the times I was present in this game I sure was content.",2022-03-19T00:00:00.000Z,False,a340133282e740289cc85703132a4293
6230f06567855975e586b128,PlayStation Universe,Alan Strawbridge,85.0,A highly original puzzle-platformer from Lithuanian developers Flazm which combines an emotional time-travelling storyline with some intricate and very relaxing exploration filled with highly ingenious level design. Another indie gem which offers a very memorable and loveable gaming experience.,2022-03-15T00:00:00.000Z,True,a340133282e740289cc85703132a4293
6230a69767855975e586aab0,GameSpew,Kim Snaith,80.0,"A couple of missteps aside, Time Loader is an enjoyable platformer with a surprisingly heart-felt story at its core. The backdrop of a house in the 1990s makes a wonderful playground for a tiny robot, and whether you’re whizzing over kitchen worktops, jumping over VCRs or rummaging through boxes of junk in a garage, it’s more entertaining than it has any right to be. It isn’t the longest game in the world – you’ll be done in three or four hours – but you’ll be captivated from start to finish thanks to the engaging gameplay and a narrative that begs for your attention.",2022-03-15T00:00:00.000Z,True,a340133282e740289cc85703132a4293
622b6d2467855975e58607f2,Pure Nintendo,Trevor Gould,75.0,"Time Loader isn't a long game, but it satisfies through its take on time travel. The story intrigues, the bot character is fun, and the audio design is on the ball. There are some final act issues, but I still recommend the game for those drawn to the plot and with '90s nostalgia.",2022-03-11T00:00:00.000Z,True,a340133282e740289cc85703132a4293
622ab25167855975e585e822,Video Chums,A.J. Maciejewski,75.0,Time Loader is a wonderful game that's set in a beautifully-presented miniature world. It may have some gameplay issues later in its campaign but the amount of fun that you'll have unraveling the story as you solve puzzles still makes for a good time overall.,2022-03-10T00:00:00.000Z,True,a340133282e740289cc85703132a4293
622a598167855975e585e025,FingerGuns,Miles Thompson,60.0,"A cosy, relaxed afternoon kind of game, Time Loader is a short, unchallenging but easy going little game. The soundtrack is lush and the gameplay, graphics and story are all decent enough to keep you engaged. While not memorable or worth screwing up the space-time continuum for, Time Loader is a dependable little earth JCB.",2022-03-10T00:00:00.000Z,False,a340133282e740289cc85703132a4293
622a30d467855975e585db5a,TechRaptor,Alex Santa Maria,35.0,"Time Loader is a brief, puzzling journey that never even gets close to 88 miles per hour.",2022-03-10T00:00:00.000Z,True,a340133282e740289cc85703132a4293
619c165c9d3ef4a84ec32065,GameBlast,Gustavo Souza,80.0,"Time Loader offers players a very fun and creative adventure. Although there are limitations, the creativity of the scenarios and alternative paths allow the player to be captivated by the various references from the 90s, and mechanics based on a more realistic physics are competent. Some points, such as the soundtrack and the little variety of challenges, leave something to be desired, but these details do not prevent the game from being enjoyed.",2021-11-20T00:00:00.000Z,False,a340133282e740289cc85703132a4293
61841dd5c7bba1a467d21130,KeenGamer,Callum Davis,50.0,"Time Loader is a puzzle-platformer about a time travelling robot trying to improve its creator’s life by changing his past. Will the little bot fix the past, or will it cause more trouble than it bargained for? Most importantly, will it be fun?",2021-11-03T00:00:00.000Z,True,a340133282e740289cc85703132a4293
6183916cb99fe3a1fdb52119,Hey Poor Player,Cory Clark,90.0,"All in all, would I recommend this robot-fueled time travel adventure? Absolutely! Even though the story serves as yet another example of why one shouldn’t trifle with time travel, the fun involved makes turning the clock back to 1995 seem pretty enticing. From solid physics to flawlessly detailed environments, Time Loader takes the player on a wild ride through the past, and launches the neglected 2D puzzle-platformer genre into the future like a speeding DeLorean leaving flame trails in its wake.",2021-11-03T00:00:00.000Z,False,a340133282e740289cc85703132a4293
618312cabe80c09de5fcbdd7,PC Invasion,Andrew Farrell,80.0,"A well made game with a great premise and enjoyable elements, Time Loader is well worth a playthrough for fans of puzzle platformers.",2021-11-03T00:00:00.000Z,True,a340133282e740289cc85703132a4293
6182cdf98412069004c4a3c0,Screen Rant,Ryan Keenum,70.0,"Despite a few shortcomings, over the course of a playthrough, Time Loader proves itself to be a game worth trying out for those interested in its concept. The story is smart and, in true time travel fashion, has multiple ways in which it can come to a close. All of this is presented alongside a solid gameplay core which makes for a fun, if short, jaunt through a sci-fi tale.",2021-11-03T00:00:00.000Z,True,a340133282e740289cc85703132a4293
6182cdb78412069004c4a3bc,GameGrin,Artura Dawn,90.0,"Time Loader is a great game for just about anyone to play. As long as you're not expecting action-filled gameplay, but rather a relaxing journey, there is barely a reason not to give the game a shot.",2021-11-03T00:00:00.000Z,True,a340133282e740289cc85703132a4293
6182cdb58412069004c4a3b9,God is a Geek,Chris White,90.0,Time Loader is a great physics-based puzzler with a ton of heart that grips you emotionally throughout and refuses to let go.,2021-11-03T00:00:00.000Z,True,a340133282e740289cc85703132a4293
5d86794c93765d677877df20,Cubed3,Justin Prinsloo,50.0," It's a game behind the times, from the way it plays to its awkward design choices, and its weak performance and optimisation on consoles is further cause for frustration. For those willing to put themselves through an unbalanced learning curve there is some enjoyment to be had on the far side, but beyond the fleeting charm of some of the levels, the rest of the experience falls flat.

",2019-05-23T04:00:00.000Z,True,70c286b7eb704c9eaa59e66571447092
