id,name,game_slug,price,release_date,platform,description,developer,publisher,genres
7393461c905f40048305f333bd9fa9f4,Nioh 2 – The Complete Edition,nioh-2-the-complete-edition,4999,2021-09-23T14:56:18.000Z,Windows,Battle hordes of yokai in this masocore Action RPG. Create your protagonist and embark on an adventure across Japan. Utilize the new Yokai Shift ability to defeat even ferocious yokai and be prepared to brave through Dark Realms created by your enemies.,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","ACTION,RPG,SINGLE_PLAYER,MULTIPLAYER,CO_OP"
79dbea54c1374a6ca2b2ee546e2c34be,Air Missions: HIND,air-missions-hind,1999,2021-09-27T17:00:00.000Z,Windows,"Part simulator and part arcade-style action game, Air Missions: HIND brings authentic real-life military helicopters into fictitious conflicts where fun is the only consequence. Climb into the legendary Mi-24 HIND, a 10-ton armored gunship, and rule the skies!","3DIVISION, Games Farm s.r.o.","Nicalis, Inc.","ACTION,SIMULATION,CASUAL"
92e998e921ad4979883c19f65de8b456,2064: Read Only Memories,2064-read-only-memories,1999,2021-09-28T04:00:00.000Z,"Windows,Mac","Dive into a cyberpunk thriller and explore the social challenges of tomorrow through classic adventure gaming. Team up with Turing, the world’s first sapient machine, to unmask a conspiracy that will shake the foundations of Neo-San Francisco. ","MidBoss, LLC","MidBoss, LLC","ADVENTURE,STORYBOOK,INVESTIGATION"
e80dfd8e2cb64960991d0849f9a836e0,NEO: The World Ends with You,neo-the-world-ends-with-you,5999,2021-09-28T15:00:00.000Z,Windows,"""Only the possibility of you can change our fate"" A long-awaited new story in The World Ends with You series has finally arrived! Rindo's life is on the line as he is forced to play the ""Reapers' Game.""","h.a.n.d., Inc.",Square Enix,"ACTION,RPG,SINGLE_PLAYER"
69dc0c89c81a4923ad0e2688d51689d6,UnMetal,unmetal,1999,2021-09-28T17:00:00.000Z,Windows,"UnMetal's a 2D stealth action-adventure that pays homage to the classics with a healthy dose of humor and satire. You play as Jesse Fox, who is definitely NOT an elite commando, under arrest for a crime he didn't commit, and must escape a covert military base.",UnEpic Fran,Versus Evil,"ACTION,ADVENTURE,STEALTH"
0b477a53fac049f9aaac1b5bd84e56a1,Rogue Lords,rogue-lords,2499,2021-09-30T08:00:00.000Z,Windows,"A dark fantasy roguelike where you play as the Devil! Lead famous evil geniuses through events and turn-based fights to spread terror and corruption, and use your evil powers to change the game's rules to your advantage.",Leikir Studio,Nacon,"INDIE,ROGUE_LIKE,ROGUE_LITE"
45b82cb4454b40439b61ba126adfabec,Europa Universalis IV,europa-universalis-iv,3999,2021-09-30T15:00:00.000Z,"Windows,Mac","Lead any nation from Renaissance to Revolution in a complex simulation of the early modern world. Master the art of war, diplomacy and trade to shape and change your nation’s history!",Paradox Development Studio / Paradox Tinto,Paradox Interactive,"STRATEGY,SIMULATION"
79e13cbc4f624cbdafa1989a31ca7efe,Astria Ascending,astria-ascending,3499,2021-09-30T15:00:00.000Z,Windows,"Explore a vast world on the brink of chaos in a mature, emotional JRPG. Experience an epic story with rewarding turn-based combat and expansive customization rendered in glorious 4K hand drawn visuals.",Artisan Studios,Dear Villagers,"RPG,TURN_BASED,SINGLE_PLAYER"
7626d56f226c49c5af79685abf167cb6,HOT WHEELS UNLEASHED™,hot-wheels-unleashed,4999,2021-09-30T16:00:00.000Z,Windows,"Collect the best vehicles in the Hot Wheels™ universe, build spectacular tracks and dive into breathtaking races.
The most iconic and sought after Hot Wheels™ vehicles are waiting for you. Get ready to make them race at full speed!",Milestone S.r.l.,Milestone S.r.l.,"RACING,ARCADE,MULTIPLAYER"
ca90d2e29d714bdba3fadfcf6a55c650,The Last Friend,the-last-friend,1499,2021-09-30T16:00:00.000Z,Windows,Doggone tired of the typical brawler or tower defense that is all bark and no bite? Then join Alpha and T. Juan on a dynamic adventure that has you battling hordes of baddies and bosses on their mission to save all the Doggos!,"The Stonebot Studio, Ludus Games",Skystone Games Inc.,"ARCADE,STRATEGY,FIGHTING"
8b1afe5f20ba4d73a8d3a1cb61351de5,The Eternal Cylinder,the-eternal-cylinder,2999,2021-09-30T17:00:00.000Z,Windows,"Control a herd of strange creatures called Trebhums and explore an unforgettable alien world filled with exotic lifeforms and surreal environments. Discover dozens of mutations and evolve to reach new areas, overcome puzzles and survive a dangerous world. ",ACE Team,Good Shepherd Entertainment,"SURVIVAL,ADVENTURE,EXPLORATION"
e9e719ddd1964f1ea37d4b6a4b9b2d36,Override 2: Super Mech League,override-2-super-mech-league,2999,2021-10-05T13:00:00.000Z,Windows,"Fight in Mech Leagues and soar to new heights, aiming to be the best pilot. Pick your playstyle across match types including 1v1, 2v2, free-for-all, Xenoswarm, King of the Hill and more, unlocking a slew of cosmetics and attachments for your mech of choice.",Modus Studios Brazil,Modus Games,"MULTIPLAYER,FIGHTING,COMPETITIVE"
f8b6084d6bf14c6282333ee36dfa8223,JETT: The Far Shore,jett-the-far-shore,2999,2021-10-05T13:00:00.000Z,Windows,JETT: The Far Shore invites you on an interstellar expedition to carve out a future for a people haunted by oblivion in this cinematic action adventure.,Superbrothers + Pine Scented,Superbrothers + Pine Scented,"OPEN_WORLD,EXPLORATION,ADVENTURE"
e85314e2458f49ad8f2da31879ca0a93,Blade Strangers,blade-strangers,1999,2021-10-06T17:00:00.000Z,Windows,Blade Strangers,"Studio Saizensen Co., Ltd","Nicalis, Inc.","FIGHTING,ACTION,ARCADE"
15a1d72c10ff46f396d9666f904ecb80,Far Cry 6 Standard Edition,far-cry-6,5999,2021-10-07T04:00:00.000Z,Windows,Dive into the gritty world of a modern-day guerilla revolution to liberate a nation from a dictator and his son.,Ubisoft Toronto,Ubisoft,"OPEN_WORLD,FPS"
48bb8979d7e6469a9a5adcbca67c2abb,Back 4 Blood: Standard Edition,back-4-blood,5999,2021-10-12T15:00:00.000Z,Windows,"Back 4 Blood is a thrilling cooperative first-person shooter with an intense 4 player co-op narrative campaign, competitive multiplayer as human or Ridden, and frenetic gameplay that keeps you in the action.",Turtle Rock Studios,Warner Bros. Games,"CO_OP,MULTIPLAYER,FPS"
2721d42f51ca4f38bb6280b8e1411756,The Jackbox Party Pack 8,jackbox-party-pack-8,2999,2021-10-14T05:00:00.000Z,"Windows,Mac","Plan a game night with the looping lunacy of Drawful Animate, scrambled sentences in Job Job, surveys and teamwork in The Poll Mine, doodling and deduction in Weapons Drawn and chance and trivia in The Wheel of Enormous Proportions.","Jackbox Games, Inc.","Jackbox Games, Inc.","PARTY,CO_OP,MULTIPLAYER"
6d00edfcf33a48149494c96b9cc5fde4,The Riftbreaker,the-riftbreaker,2999,2021-10-14T08:00:00.000Z,Windows,"Base-building, survival game with Action-RPG elements. You are an elite scientist/commando inside an advanced Mecha-Suit capable of dimensional rift travel. Hack & slash countless enemies. Build up your base, collect samples and research new inventions.",EXOR Studios,EXOR Studios,"STRATEGY,BASE_BUILDING,RPG"
f060c900b80441fda67a7d986c327905,Stubbs the Zombie in Rebel Without a Pulse,stubbs-the-zombie-in-rebel-without-a-pulse,1999,2021-10-14T15:00:00.000Z,Windows,"Be the Zombie. Kick A** and Take Brains. It’s 1959 and the city of Punchbowl, PA, is a beacon of progress and ideal living. Show the living that law and order are no match for a dead man on a mission!",Aspyr,Aspyr,"SINGLE_PLAYER,CO_OP,ACTION"
ce61bd4dbf3b49e9ae3311db91b005f8,Against the Storm,against-the-storm,1999,2021-10-18T15:00:00.000Z,Windows,"Roguelite city builder set in a fantasy world where it never stops raining. As the Queen’s viceroy, you’re tasked with venturing into the unknown wilds and building new settlements inhabited by intelligent beavers, humans, and lizardfolk.",Eremite Games,Eremite Games,"CITY_BUILDER,ROGUE_LITE,STRATEGY"
aeca462087c641eb91cfd2b4371a5840,Gravewood High,gravewood-high,1999,2021-10-20T17:00:00.000Z,Windows,"An infinitely replayable stealth horror game set in high school - with destructible environments, randomized level layouts and a smart opponent that develops new abilities the more you play.",HeroCraft,HeroCraft,"HORROR,STEALTH,ROGUE_LIKE"
5e7ce1899f0b4871ba393abea8953f57,Sands of Aura,sands-of-aura,2499,2021-10-21T13:00:00.000Z,Windows,"Sands of Aura is an open-world adventure set in a world buried beneath a sea of sand. Sail across the sandseas to return life to a dying world in an unforgettable experience that is equal parts engaging story and unrelenting, souls-like combat.",Chashu Entertainment,Freedom Games,"ADVENTURE,ACTION,RPG"
2a112cd37b774426990583a259e25ef9,Among the Sleep - Enhanced Edition,among-the-sleep-enhanced-edition,1699,2021-10-21T15:00:00.000Z,"Windows,Mac",Among the Sleep: Enhanced Edition is a new and improved version of the award winning first person horror adventure. In the game you play as a small child trapped in a weird nightmare where you go looking for your mom.,Krillbite Studio AS,Krillbite Studio AS,"ADVENTURE,INDIE,HORROR"
4de114969d2446699fb5b505269fe415,Disciples: Liberation,disciples-liberation,3999,2021-10-21T17:00:00.000Z,Windows,Disciples: Liberation,Frima Studio,Kalypso Media,"RPG,STRATEGY,SINGLE_PLAYER"
a2fc9e21ab4e416680c2b9597b7f6eaf,Marvel's Guardians of the Galaxy,marvels-guardians-of-the-galaxy,5999,2021-10-26T16:00:00.000Z,Windows,You are Star-Lord. The fate of the galaxy and the Guardians is in your hands. Time to show the universe what you’re made of. You got this. Probably.,Eidos-Montréal,Square Enix,"ACTION,ADVENTURE"
34cc0c5f0b874ac4b03cbe59fe3f87d0,Riders Republic,riders-republic,5999,2021-10-28T04:00:00.000Z,Windows,"Jump into a massive multiplayer playground! Bike, ski, snowboard, or wingsuit across an open world sports paradise.",Ubisoft Annecy,Ubisoft,"OPEN_WORLD,SPORTS,MULTIPLAYER,ACTION"
bf0198be86de4b168f1f1e94930163bc,Blasphemous,blasphemous,2499,2021-10-28T15:00:00.000Z,Windows,"Blasphemous is a brutal action-platformer with skilled hack’n slash combat set in the nightmare world of Cvstodia. Explore, upgrade your abilities, and perform savage executions on the hordes of enemies who stand in your way.",The Game Kitchen,Team17,"ACTION,ADVENTURE,METROIDVANIA"
0af5da05c76943f8a7da7cc65949ffd4,DARQ: Complete Edition,darq-complete-edition,1999,2021-10-28T15:00:00.000Z,Windows,"DARQ tells the story of Lloyd, a boy who finds himself in the middle of a lucid nightmare. Unable to wake up, Lloyd has to face his fears and decipher the meaning of the dream.",Unfold Games,Unfold Games,"HORROR,ADVENTURE,PUZZLE"
feb54dfc423448a98cd15c5ef44c9b69,Dark Deception,dark-deception,1999,2021-10-30T00:00:00.000Z,Windows,Dark Deception is a spoopy horror maze adventure game. Fight your way through nightmarish mazes as you seek to change your fate. Run or die. The choice is yours.  Dark Deception consists of 5 chapters. Chapter 5 is still unreleased & will be added later.,Glowstick Entertainment,Glowstick Entertainment,"HORROR,INDIE,ARCADE"
ffd4758294444d308f6660a30ca5abb0,Deliver Us The Moon,deliver-us-the-moon,2499,2021-11-02T16:00:00.000Z,Windows,"Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction. ",Keoken Interactive ,Wired Productions,"ADVENTURE,INDIE,FIRST_PERSON"
a4733ca90bc14d548e3435bd5ff6c9fb,The Town of Light,the-town-of-light,1999,2021-11-02T16:00:00.000Z,Windows,The Town of Light,LKA,Wired Productions,"INDIE,HORROR,NARRATION"
3b5eb79d550c4657b2fe6bad90d055d5,Franchise Hockey Manager 8,franchise-hockey-manager-8,3999,2021-11-03T15:00:00.000Z,"Windows,Mac","Franchise Hockey Manager hits the ice for the 2021-22 season! The deepest, most authentic hockey strategy gaming experience you can find.  Licensed by the NHL! Take your favorite franchise all the way to the Stanley Cup®!",Out of the Park Developments,Out of the Park Developments,"STRATEGY,SIMULATION,SPORTS"
2ec6541c3d2a49ed869c1edbcd196a2b,Demon Turf,demon-turf,2499,2021-11-04T11:00:00.000Z,"Windows,Mac","The 3D platformer with attitude! Join Beebz in her ambitious goal of taking over the Demon Turfs and becoming the Demon Queen herself! Jump, spin and punch your way across the turfs with unique mechanics like momentum-driven combat and self-placed checkpoints.",Fabraz,Playtonic Games,"INDIE,PLATFORMER,ADVENTURE"
408e1dacff9c4ddabecb93b1e6183db9,Aven Colony,aven-colony,2999,2021-11-04T15:00:00.000Z,Windows,"Build a new home for humanity in Aven Colony. Discover Aven Prime - an alien planet of deserts, tundras, and wetlands light years from earth. Build your colonies into massive, sprawling cities whilst dealing with the threats faced when settling on a new world.", Mothership Entertainment LLC,Team17,"CITY_BUILDER,SIMULATION,STRATEGY"
dd9e02507b284532bf57b3b485a1596d,Where Cards Fall,where-cards-fall,1999,2021-11-04T17:00:00.000Z,"Windows,Mac",Where Cards Fall is a slice of life story where you build houses of cards to bring formative memories to life. Create pathways through dreamlike spatial puzzles to navigate the insecurities and emotions of high school and beyond.,The Game Band,Snowman,"PUZZLE,ADVENTURE,INDIE"
d3d423fc1a58400fb08443c9942756af,Let's Build A Zoo,lets-build-a-zoo,1999,2021-11-05T16:00:00.000Z,Windows,"It's time to build a zoo! Let out your wild side, and create your own animal empire with this cute, expansive management sim. Import and breed rare creatures, hire the right staff, keep your visitors happy, and deal with plenty of weird and wonderful events.",Springloaded,No More Robots,"SIMULATION,CITY_BUILDER,STRATEGY"
e73c6b914a394bbface8847d75879492,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,tiny-tinas-assault-on-dragon-keep-a-wonderlands-one-shot-adventure,999,2021-11-09T16:00:00.000Z,Windows,"Smash skeletons, defeat dragons, and battle giant golems in Tiny Tina's Assault on Dragon Keep: A Wonderlands One-Shot Adventure. Experience the acclaimed 2013 quest jam-packed with fantasy, fun, and mountains of magical loot!
","Gearbox Software,Stray Kite Studios",2K,"ADVENTURE,RPG,SINGLE_PLAYER"
202087228093485b81bfda40ce9dbe48,Lifeslide,lifeslide,999,2021-11-15T19:00:00.000Z,Windows,Embark on an atmospheric paper plane flight adventure through life and master a unique flight mechanic as you travel through an ever-changing landscape towards your destination.,Dreamteck,Dreamteck,"ADVENTURE,ARCADE,INDIE"
06722250068b4161a0ec25e86be99061,Sherlock Holmes Chapter One,sherlock-holmes-chapter-one,4499,2021-11-16T16:00:00.000Z,Windows,"In this story-driven detective thriller, a young Sherlock Holmes struggles to prove himself as he navigates an exotic, dangerous island in the Mediterranean to investigate the mystery of his mother’s death.",Frogwares,Frogwares,"ACTION,INVESTIGATION,ADVENTURE"
47f7eae1eb544562986e3081400d1764,Ruined King: A League of Legends Story™,ruined-king-a-league-of-legends-story,2999,2021-11-16T16:30:00.000Z,Windows,"Rise Against Ruin - Unite a party of League of Legends Champions, explore Bilgewater and set sail for the Shadow Isles to uncover the secrets of the deadly Black Mist in this immersive turn-based RPG.",Airship Syndicate,Riot Forge,"RPG,INDIE,TURN_BASED"
b9fc967981994ee2a546152e62634076,Surviving the Aftermath,surviving-the-aftermath,2999,2021-11-16T17:00:00.000Z,Windows,"Survive and thrive in a post-apocalyptic future — resources are scarce, but opportunity calls! Build the ultimate disaster proof colony, protect your colonists, and restore civilization to a devastated world.",Iceflake Studios Oy,Paradox Interactive AB,"STRATEGY,CITY_BUILDER,SIMULATION"
0cd43717a2224f33bb9a95f01d303474,Never Alone (Kisima Ingitchuna),never-alone-kisima-ingitchuna,1499,2021-11-18T16:00:00.000Z,Windows,Experience the epic journey of Nuna and Fox as they search for the source of an eternal blizzard that threatens the survival of everything they have ever known.,"Upper One Games, E-Line Media",E-Line Media,"CO_OP,INDIE,PLATFORMER"
bb3ce2b4668b4b22aae989f4508f0b71,Total War: WARHAMMER,total-war-warhammer,5999,2021-11-22T15:00:00.000Z,"Windows,Mac","The critically-acclaimed Total War: WARHAMMER combines a turn-based campaign of epic empire-building with colossal and explosive real-time battles, set within the incredible world of Warhammer Fantasy Battles. ",CREATIVE ASSEMBLY,SEGA,"STRATEGY,ACTION"
3cf8c6563f644b2989fb4a77ec328c53,Quake,quake,999,2021-12-02T16:00:00.000Z,Windows,"Developed by the award-winning id Software, Quake® is the ground-breaking, original dark fantasy first-person shooter that inspires today’s retro-style FPS games. Now, experience the authentic, updated, and visually enhanced version of the original.","id Software,Nightdive Studios,MachineGames",Bethesda Softworks,"SHOOTER,ACTION,ADVENTURE"
154108003e4e4f099634188deb9a01b8,while True: learn(),while-true-learn,1299,2021-12-02T16:00:00.000Z,"Windows,Mac","You’re a machine learning specialist who makes neural networks but your cat seems to be better at it. Now you must solve puzzles to build a cat-to-human translation system. Earn a fortune, buy kickass cat outfits and learn how machine learning really works!",Luden.io,Nival,"SIMULATION,PUZZLE,PROGRAMMING"
f3389e763ab34d2880a1006164b728f3,Chorus,chorus,3999,2021-12-03T08:00:00.000Z,Windows,"She was once the Circle’s deadliest warrior – now she’s their most wanted fugitive. As Nara and her starfighter, Forsaken, journey across the galaxy to unite resistance forces against the Circle and free the universe from oppression. ",Deep Silver Fishlabs,Deep Silver,"ACTION,SINGLE_PLAYER,ADVENTURE"
80fb2028e27b489988bcd2c242b8caf0,The Captain,the-captain,1999,2021-12-03T17:00:00.000Z,"Windows,Mac",Race back home across the galaxy.  Collect new friends.  Make new enemies.  You won't be able to save everyone.  Who will you leave behind?  Which civilizations will you save - or destroy - along the way?  The decisions are up to you.  You are... The Captain!,Sysiac games,Tomorrow Corporation,"ADVENTURE,INDIE,SINGLE_PLAYER"
4cc8db70368341fe93f800d784b0e005,This Is the President,this-is-the-president,1499,2021-12-06T18:00:00.000Z,Windows,This Is the President is a political thriller. You are the newly elected leader with a shady background. It is up to you to abuse the position of the most powerful man in the world to escape justice for past crimes.,SuperPAC,THQ Nordic,"SIMULATION,STRATEGY,ADVENTURE"
5edcd2a5ab594ff59865f03fc904e5e7,SpellForce 3 Reforced,spellforce-3,3999,2021-12-06T18:00:00.000Z,Windows,"SpellForce 3 - The perfect blend between RTS and RPG! It is the year 518. The rebellion of the renegade mages, known as the Mage Wars, has been quashed by the Crown.",Grimlore Games,THQ Nordic,"RPG,STRATEGY,FANTASY"
bdd8a627c9914901a37edf6347c6b49e,NARAKA: BLADEPOINT,naraka-bladepoint,1999,2021-12-08T16:00:00.000Z,Windows,"NARAKA: BLADEPOINT is an up to 60-player PVP mythical action combat experience with martial arts inspired melee combat, gravity defying mobility, vast arsenals of melee & ranged weapons, legendary customizable heroes with epic abilities.",24 Entertainment,NetEase Montreal,"ACTION,MULTIPLAYER,BATTLE_ROYALE"
ee6e67c617284890a384cee6768b2cf8,Wytchwood,wytchwood,1999,2021-12-09T17:00:00.000Z,Windows,"Wytchwood is a crafting adventure game set in a land of gothic fables and fairytales. As the old witch of the woods, explore a strange countryside, collect magic ingredients, brew sorcerous spells, and pass judgement upon a capricious cast of characters.",Alientrap,Whitethorn Games,"SIMULATION,ADVENTURE"
6e708b1e608f446eaa80488d26b7444b,F.I.S.T.: Forged In Shadow Torch,fist-forged-in-shadow-torch,2999,2021-12-14T08:00:00.000Z,Windows,"Explore more than a dozen unique areas in a Metroidvania style map. 
The Fist, Drill, and Whip are three weapons with completely different fighting styles that offer seamless switching between high combo, high damage, and long range attacks. ",TiGames,Antiidelay,"PLATFORMER,METROIDVANIA,ACTION"
ec9f7851c917448fbc4a7ee84d0780d9,Tribes of Midgard,tribes-of-midgard,1999,2021-12-14T17:00:00.000Z,Windows,"Form a tribe with up to 10 players to defend your village from the relentless onslaught of deadly spirits and gigantic brutes Hel-bent on bringing on the end of the world in this game with a unique blend of action, survival, and roguelite elements. ",Norsfell,Gearbox Publishing,"CO_OP,ACTION,ROGUE_LITE"
e5e2b76e36944062a25840a557cb5aeb,Unspottable,unspottable,999,2021-12-14T19:00:00.000Z,"Windows,Mac","Unspottable is a competitive couch party game for 2 to 4 players. 

Blend in the crowd of AI characters, hunt down the other players and use the many different environment specific rules to win the game. 

Walk like a robot and punch like a human!",Gros Chevaux,Gros Chevaux,"MULTIPLAYER,INDIE,CASUAL"
ad2d42f582114594a105d8fe2a4cc12a,Clid The Snail,clid-the-snail,1999,2021-12-15T14:00:00.000Z,Windows,"In this quirky top-down shooter you are Clid, a grumpy, humanoid snail armed to the radula! Experience a dark fantasy fable and explore an unforgiving miniature world to exterminate the slug plague with badass weapons… and a unique set of snaily skills.",Weird Beluga S.L.,Koch Media GmbH,"SHOOTER,ADVENTURE"
398144371e664e3785069448ed6589aa,Aeterna Noctis,aeterna-noctis,2999,2021-12-15T15:00:00.000Z,Windows,A challenging hand-drawn 2D Metroidvania with intense combat and skill-based platform sections. Taking the role of the King of Darkness you must help him regain his power across 16 different and connected areas in an original an epic story,Aeternum Game Studios,Aeternum Game Studios,"METROIDVANIA,ADVENTURE,ACTION"
8cb51340f8a148aa95ff636833c2bce0,Of Bird And Cage,of-bird-and-cage,1499,2021-12-16T16:00:00.000Z,Windows,"Of Bird and Cage is a unique metal album presented through a short story-driven game. Play music in a brand-new way. Featuring famous artists like Ron ""Bumblefoot"" Thal (ex-Guns N' Roses), Rob van der Loo (Epica), Ruud Jolie (Within Temptation) and many more!",Capricia Productions,All in! Games,"INDIE,ACTION"
8c06c52475f04adb9cdfea4c0a50f734,"Neko Ghost, Jump!",neko-ghost-jump,1499,2022-01-11T17:00:00.000Z,Windows,"Neko Ghost, Jump! is a puzzle-platformer where you not only switch between 2D & 3D camera perspectives but also between your physical & ghost forms to solve puzzles, combat enemies, and clear levels faster.",Burgos Games,Burgos Games,"INDIE,PUZZLE,PLATFORMER"
618ecf34a09740bb8ea2050b8b03d4b9,Rescue Party: Live!,rescue-party-live,999,2022-01-13T16:00:00.000Z,Windows,"Play alone or with your friends in this cooperative adventure for 1 to 4 players. Make the right moves, and coordinate with your team to rescue people in danger. Have fun, and act fast! The success of your team depends on your choices. ",TAG Studio,505 Games,"PARTY,CASUAL"
dc763559d59d401381b21724e6945db2,Tom Clancy's Rainbow Six Extraction,rainbow-six-extraction,3999,2022-01-20T05:00:00.000Z,Windows,Tom Clancy's Rainbow Six Extraction,Ubisoft,Ubisoft,"SHOOTER,STRATEGY,CO_OP,MULTIPLAYER,ACTION"
307ac9c720d249a8b96c2f1de5970f50,Dying Light 2 Stay Human,dying-light-2-stay-human,5999,2022-02-04T00:00:00.000Z,Windows,"The virus won and civilization has fallen back to the Dark Ages. The City, one of the last human settlements, is on the brink of collapse. Use your agility and combat skills to survive, and reshape the world. Your choices matter.",Techland,Techland,"OPEN_WORLD,ACTION,RPG"
41de807326694983bb752bd9e872d0f4,Sifu,sifu,3999,2022-02-08T12:00:00.000Z,Windows,"Sifu is the new game of Sloclap, the independent studio behind Absolver. A third person action game featuring intense hand-to-hand combat, it puts you in control of a young Kung-Fu student on a path of revenge.",Sloclap,Sloclap,"ACTION,FIGHTING,INDIE"
