id,company,author,rating,comment,date,top_critic,game_id
61608b3d9e65de2d02a17fa3,WayTooManyGames,Leonardo Faria,80.0,"Rogue Lords takes some of the most entertaining elements from Slay the Spire and adds its own macabre twist in order to create something that is equally derivative and unique. This is not a roguelike that will please everyone, since its difficulty curve is off the charts, but there’s a lot to like in here, from the horror themes and surprisingly captivating story to the sense of accomplishment when you manage to finish a run with a souped up squad.",2021-10-08T00:00:00.000Z,False,0b477a53fac049f9aaac1b5bd84e56a1
6165ee4a80594f6395b33c08,Chalgyr's Game Room,Richard York,80.0,"Overall, Rogue Lords has some really nice aspects to it. The experience system feels reasonable for unlocking characters and skills, and there a lot of really interesting takes on the old roguelike formula. That being the case, good lord the difficulty is all over the place. I can’t say “expect a challenge”, because you might not get one, and I can’t say “it’s easy”, because then you get rolled over like a soft pastry. If you really like roguelikes, and don’t mind the potential for a little extra punishment, you’ll probably be right at home here, but barring a balancing patch, newcomers may be pushed away. Rather forcibly.",2021-10-07T00:00:00.000Z,False,0b477a53fac049f9aaac1b5bd84e56a1
615e3ec7c3f4302b2540c2d2,GameBlast,Farley Santos,80.0,"Rogue Lords is a roguelike that stands out with its unique ideas. Matches feature a good mix of activities and the battle has many strategic nuances and possibilities. The most notable element is Devil Mode, which allows the alteration of multiple game aspects, such as enemies' life points and the result of events. Demon powers may seem like cheats, but its good implementation makes it a valuable asset that must be used wisely to achieve victory. Despite its creativity, the game still has some issues that need to be fixed, such as the unbalanced difficulty, really long matches, and the feeling of repetition. At least, its elaborated gothic ambience and excellent voice-acting help minimize the issues. In the end, Rogue Lords is a great representative of its genre and has everything to become even better after a few patches.",2021-10-06T00:00:00.000Z,False,0b477a53fac049f9aaac1b5bd84e56a1
615bcb13b58fa90f324a2e53,KeenGamer,Kenzie Du,77.0,"Command your own legion of evil and exact revenge upon your bitterest enemies in Rogue Lords. Summon your Disciples and learn their strengths and weaknesses, so that you can launch a bloodthirsty three-person army - and play some devilish, overpowered tricks of your own.",2021-10-04T00:00:00.000Z,True,0b477a53fac049f9aaac1b5bd84e56a1
615b05654f291c087de49c6c,COGconnected,Mark Steighner,78.0,"Rogue Lords’ approach to turn-based combat — with or without cards — isn’t radically different, but the Devil Mode and ability to “cheat your way to victory” offers a new mechanic that will have you rethinking your usual strategies. Some issues with bugs, balancing, and its overlong, weariness-inducing campaigns are made less egregious thanks to its amusing writing, great music and fantastic gothic horror art direction. Unlike some of the games in this style, Rogue Lords demands a bit of patience, thought and tolerance for complexity while still be accessible to fans of the genre.",2021-10-04T00:00:00.000Z,True,0b477a53fac049f9aaac1b5bd84e56a1
616b76806934b18ab8d51728,Checkpoint Gaming,Edie W-K,70.0,"Rogue Lords is a fine lead-up to the spooky season, with a genuinely addictive gameplay loop and a satisfying combat system. The ability to mess with the game’s own mechanics as the Devil is an absolutely inspired idea, and the experience is only made less than perfect by a few glitches that need patching out. The game would feel a little more complete if there were more to do in each chapter’s overworld, but what is there is a delightfully challenging roguelike. The inability to lower the difficulty may turn some people away, but other people will relish the challenge.",2021-09-30T00:00:00.000Z,False,0b477a53fac049f9aaac1b5bd84e56a1
615d349130b58f1b1f908a27,TechRaptor,James Bentley,70.0,Rogue Lords offers an interesting Roguelike offers but fails to really live up to its devilish premise,2021-09-30T00:00:00.000Z,True,0b477a53fac049f9aaac1b5bd84e56a1
6155adacc56d12d502d243d2,Cultured Vultures,Alex Hadzaman,65.0,"While charming in its use of gothic horror themes and tropes, Rogue Lords barely does enough to stand out from previous turn-based dungeon crawlers.",2021-09-30T00:00:00.000Z,True,0b477a53fac049f9aaac1b5bd84e56a1
5d867a5193765d67787840b3,GamingTrend,Abram Buehner,55.0,"Super Lucky's Tale is a very predictable 3D platformer. It checks all the boxes it needs to while drawing heavily on the genre's tentpole titles. Due to that derivative nature in conjunction with the title's very low difficulty and padded progression, Super Lucky's Tale is a hesitant recommendation, and only for the hardcore platformer fan. There is some laid-back fun here, but nothing about this title pushes the envelope in any substantial way, and won't be supremely appealing to a non-fan of the genre.",2018-10-04T04:00:00.000Z,True,3f33b68db9ac412597707ab5276965fa
5d867a5193765d67787840a0,ThisGenGaming,Robby Bisschop,85.0,"Super Lucky's Tale is a frustration-free experience that holds your attention for as long as it lasts. The Controls are damn near perfect, the Visuals are pretty to look at and the soundtrack is uplifting. This is a game you don't want to miss out on no matter your age, but the youngest among us will get the most fun out of it. If only it had just a bit more content to make for a longer lifespan…",2017-12-28T05:00:00.000Z,True,3f33b68db9ac412597707ab5276965fa
5d867a5193765d677878409a,PC Aficionado,Jake Roach,75.0,"Super Lucky's Tale is designed for a very particular audience and for a very particular purpose, and manages to pull that off with flair - but it'll alienate anyone outside of that.",2017-12-10T05:00:00.000Z,False,3f33b68db9ac412597707ab5276965fa
5d867a5193765d67787840a8,Gameblog,Thomas Pillon,50.0,"Who could be interested by Super Lucky's Tale ? Without its VR feature, Playful's last game seem to just be. Experienced players will not find anything worth the time in this basic plateformer which cannot properly copy any mechanics of the genre. And with its irritating controls, it clearly is not suited for children. Too bad, because its colorful levels had some good ideas here and then.",2017-12-04T05:00:00.000Z,True,3f33b68db9ac412597707ab5276965fa
5d867a5193765d6778784097,Marooners' Rock,Mike Robles,76.0,"Super Lucky’s Tale is an incredible looking game with the gameplay to match. The gang at Playful Corp. have put out a family friendly, yet challenging game with lots to look at, loads to do, enough collectables to keep you entertained for hours.",2017-11-27T05:00:00.000Z,False,3f33b68db9ac412597707ab5276965fa
5d867a5193765d67787840b6,GameCloud,Connor Weightman,0.0,"In the end, it’s difficult to see the point of Super Lucky’s Tale from either a commercial or critical point of view. If you (or your children) haven’t played the games that Super Lucky’s Tale bowerbirds, there’s no compelling reason to not be playing those instead (beyond, perhaps, their availability on Xbox and PC). If you have, there’s hardly enough here to justify your time, money, or emotional integrity. At best, it’s a sugary, adequate if frequently flawed distraction. At worst, it’s a morose void belching an existential crisis, poorly concealing the frantic absurdity of all existence beneath its irreverent cartoon veneer.",2017-11-25T05:00:00.000Z,False,3f33b68db9ac412597707ab5276965fa
5d867a5193765d677878409d,Rectify Gaming,Daniel Brennan,80.0,"If you enjoy platformers or are looking for something relaxing to play, then definitely consider Super Lucky’s Tale",2017-11-22T05:00:00.000Z,False,3f33b68db9ac412597707ab5276965fa
5d867a5193765d6778784091,Sirus Gaming,Enricko Ozoa,65.0,"Overall, Super Lucky's Tale is definitely not something that platforming fanatics are going to want to pick up. This game is more suited to children or people who are just starting to getting into platformers as everything feels like it could have been so much more.",2017-11-22T05:00:00.000Z,False,3f33b68db9ac412597707ab5276965fa
5d867a5193765d67787840a5,Critical Hit,Darryn Bonthuys,70.0,"All ages gameplay, a colourful world to explore and a platforming mascot who has some potential to join the legends of the genre in the years to come. Super Lucky's Tale won't push your skills too far when it comes to its imaginative level design, but it'll still be a cathartic way to wrap up the year thanks to its nostalgic focus on the past.",2017-11-21T05:00:00.000Z,True,3f33b68db9ac412597707ab5276965fa
