id,company,author,rating,comment,date,top_critic,game_id
5e832822bdf729557ef46c0d,COGconnected,Anthony Bacchus,83.0,"Regardless of your platform of choice, Dandara: Trials of Fear Edition needs to be your next game.",2020-03-31T00:00:00.000Z,True,a5dbe3de0fb14e029d78f85b25e89ca6
5e91f071bdf729557ef48269,LadiesGamers.com,James Luff,80.0,"Initially I was warmed by the retro inspired pixel graphics and music. Dandara dares to be different and it just works. Crazy difficulty spikes made the later areas of the game quite frustrating. Regardless, I can’t deny I still had a lot of fun and the game made me look up some history which is good in my books. As I returned to replay the game I thought about the real Dandara and her struggle to fight against an incredibly difficult cause for the time. While the fight against slavery doesn’t compare to the the struggle of finishing a video game. I spent around two hours fighting the final boss before I succeeded. The lesson I guess I picked up from this is never give up no matter what. You can make it through.",2020-03-26T00:00:00.000Z,False,a5dbe3de0fb14e029d78f85b25e89ca6
5e7fb2bbbdf729557ef46451,33bits,Fernando Sánchez,90.0,"Dandara was a game with high qualifications, and now that it has an expansion that, in addition to new content, also gives it soul, we cannot stop recommending it. A metroidvania different in style and implementation, but just as addictive and recommended as its most notable peers in the genre.",2020-03-26T00:00:00.000Z,False,a5dbe3de0fb14e029d78f85b25e89ca6
6052406bcfbed43e464646b3,Pixelophobia,Łukasz Ankudo,70.0,Dandara is a metaphor of troubles in early Brazil. The developers use well known folklore and story of real life Dandara to make a nice platformer. It's a challenging game and not an easy completion.,2020-03-16T00:00:00.000Z,False,a5dbe3de0fb14e029d78f85b25e89ca6
5d86720893765d677874f1a4,Push Square,Stephen Tailby,90.0,"The Witness is an intelligent, expertly crafted puzzle game with ceaselessly satisfying gameplay. It becomes bafflingly complex, yet the free-roaming nature of the island means that you'll never be stuck for long. In addition, the way in which it communicates new elements is nothing short of masterful. All in all, Jonathan Blow's latest is an enormous triumph.",2019-02-27T05:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5dfe82fa239b721b0efda909,Kritiqal,Nate Kiernan,75.0,"Part of me felt I should enjoy The Witness, that solving it would be its own reward, or that I could not truly say I disliked it until I had unraveled it thoroughly. These are all ridiculous justifications for playing a game I knew early on I disliked. It is such a strong compulsion within the videogame community to compel yourself forward with critically acclaimed games that even your own opinion stops mattering as much for whether you play a game or not. It isn’t about what you think, or what other people think, it’s what you think other people will think.",2018-05-13T00:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720893765d677874f19e,Pixelophobia,Łukasz Ankudo,75.0,"The Witness is a brainchild of Jonathan Blow, the creator of Braid. It's praised for being more of an art price than a game. That's not good. The Witness might look interesting, might have a story that we ought to figure out by ourselves, it might even be on of the best. The only thing is that it's a nice puzzle game and nothing more.",2017-07-16T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720d93765d677874f560,Games Xtreme,Anthony Preece,80.0,"An engaging title that will encourage you to think outside the box and look at it from some very obtuse angles. It won't take too long to complete but you won't breeze through it either. No DLC that I have heard about so far but there's enough to keep you occupied.

Thought provoking, challenging and above all else entertaining in it's own way.",2017-05-10T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720993765d677874f298,Tiny Spaceship,Kevin Hunt,100.0,"There is not much to say; and in no way is that a mark against The Witness. On all accounts The Witness exceeds as a puzzle game; in a visually satisfying and perfectly challenging way it presents puzzles for the player to solve. I want to rant and rave about all the puzzles I solved, I want to convene with others and pick their brains over the challenging ones, I want to describe in vast detail the great variety of challenges The Witness presents. But all of this would do a disservice to The Witness; a truly marvelous game which, to the curious problem solver, simply must be played. I wish there were more to add but there is no story, there is no soundtrack, there is no combat, there is no antagonist, there are no upgrades, there is nothing except line puzzles. And in that regard The Witness is a perfect game.",2017-03-24T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720993765d677874f269,Gaming Masters,Zoey Hughes,95.0,The Witness is as devious as it is brilliant and not for the easily distracted.,2017-02-17T05:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720d93765d677874f583,Videospielkombinat,Wyzzlex,80.0,"Putting many unanswered questions aside, The Witness is one of the most interesting games of the last decade. The world is designed beautifully and with an incredible amount of hidden details. Although the riddles can become annoying at some points, you definitely should visit the mysterious island.",2017-02-02T05:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720d93765d677874f557,Chalgyr's Game Room,Nick Herber,85.0,I found The Witness to be a fascinating idea that shows an incredible sense of scope. Solving the game's myriad puzzles almost always delivers an incredible sense of satisfaction - an impressive feat when you consider just how many there are to tackle. The island is a truly interesting place to explore and the vast majority of the puzzles work incredibly well with one another and the environment to create a unique if methodical experience that I can easily recommend to fans of puzzle and exploration video games.,2016-09-26T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f50f,Gamerheadquarters,Jason Stettner,82.0,The Witness is a haven for those that love puzzles being a special world for them to explore.,2016-09-25T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f509,Gaming Nexus,Matt Mirkovich,95.0,"They really don't make 'em like this any more. The Witness is an amazing game that you'll love to hate for its challenge, cursing it, wondering why you made the purchase, and then something will click for you, and it'll become one of the best games you've ever played.",2016-09-23T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720d93765d677874f59f,Readers Gambit,Rhys Thom,75.0,"Even though The Witness can become a bit of a slog at times with an obscene amount of puzzles - which border or repetitive - and the ability to easily lose your bearings, it's definitely one you should at least dip your mind into, if only for an hour.",2016-09-22T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720993765d677874f252,DualShockers,Brennan Dyal,90.0,"Brennan Dyal lives in Baltimore, and actually likes it. When he's not playing games, he's disappointing his teammates on the basketball court, or going to Popeye's in disguise so they don't ask ""Weren't you just here yesterday?""",2016-09-19T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4ff,ZTGD,Ken McKown,90.0,"The Witness is an example of superlative game design. Carefully crafted and mentally challenging. Everyone should dive into this world, it is the perfect game for several players to sit on a couch and solve. It will make your head hurt, it will tease your brain more than any game before it, but it also delivers satisfaction in solution better than anything else before, and perhaps after it. Play this game.",2016-09-16T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4ed,Life is Xbox,Dae Jim,95.0,The Witness is a fantastic experience that everyone should play and love. Great looking graphics are walking hand in hand with fun and challenging puzzle gameplay.,2016-09-15T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720893765d677874f214,Player.One,Bob Fekete,80.0,"If you like puzzle games and haven't played The Witness, now's the perfect time. If you're curious at all about it, definitely give it a try. If you know you do not care for puzzle games or something as slow-paced as The Witness, be sure to steer clear for your own sake.",2016-09-13T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f506,Attack of the Fanboy,William Schwartz,100.0,"This Xbox One version of the Witness stands shoulder to should with its PC and PlayStation 4 counterparts, delivering the same content we saw in those releases with a comparable visual fidelity.",2016-09-12T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4ea,Xbox One UK,Stacey Knowles,90.0,A remarkable open world puzzler that never loses faith in the intelligence of the player.,2016-09-11T04:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4b3,Gamestyle,Jason Scott,70.0,I fell in and out of love with The Witness so many times throughout my time with it that by the end I was as confused about my thoughts as I was about the plot.,2016-04-06T04:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720993765d677874f2aa,BaziCenter,Fardin Bagherian,90.0,"The Witness is a difficult yet rewarding puzzle game that will keep your mind occupied for a very long time. If you like puzzles, you'll love The Witness. But if don't like puzzles, then don't play it as it'll make you feel stupid!",2016-03-05T05:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f50c,Marooners' Rock,Robert Workman,90.0,"I may never figure out what's going on inside the head of Jonathan Blow – or what the deal really was with that ""piss jug"" picture he posted on Twitter – but there's no denying his savvy when it comes to game development.",2016-02-17T05:00:00.000Z,False,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4ad,CGMagazine,Jed Whitaker,50.0,"You'll either love or hate The Witness as it will either make you feel smart or stupid. If you don't love puzzles and deep philosophical thoughts, perhaps avoid this one.",2016-02-17T05:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4b5,G4@Syfygames,Jason Faulkner,40.0,"I really wish that I could have enjoyed The Witness in the way so many others seem to. I tried, really I did. I attempted to see what was so ""mindtwisting,"" ""transcendental,"" or how it provokes ""natural epiphanies."" I just couldn't though. All I saw were endless line puzzles which felt like endless padding, like the creation of the island itself was as far as the developer got in planning and then realized they had to have some sort of driving mechanism to justify it. The depressing thing about it all is that it's such a waste. The island is a lovely place, and its oversaturated colors give just the right touch to a world that is vaguely fantastical. If Blow had put some variety into the puzzles, preferably using the excellent environment to its fullest, and actually telling a story instead of the lazy minimalistic mess that we got, this title could have been a Myst for a new generation. Instead, it's a dull, frustrating, pointless hike through a lovely, colorful, dead place. If you're looking for the same effect on the cheap, I recommend a box of crayons, a puzzle book, and a nice coloring sheet. You can use the money you have left over to get a game worth your time.",2016-02-14T05:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
5d86720c93765d677874f4c0,The Skinny,Darren Carle,80.0,"The Witness is at once beautiful, intricate and alluring whilst being obtuse, unsympathetic and draining. It's not for everyone and few will see all it has to offer. It can punish as much as it rewards. Yet there is little else like it in the field of games, or indeed anywhere else, and whilst these small blemishes may prevent The Witness from being an outright classic, it remains a peerless example of videogame form.",2016-02-12T05:00:00.000Z,True,ea1854d7e3004420ba3f0759384514c6
