id,company,author,rating,comment,date,top_critic,game_id
61a64332aa8769f9eced87ca,GamesCreed,Junior Onunkwo,74.0,"Back 4 Blood is simply a game that possesses endless fun for you and your peers. Although, it does have a few flaws; it doesn’t take away from the very exciting gameplay that simply makes Back 4 Blood worthy of purchasing.",2021-10-30T00:00:00.000Z,False,48bb8979d7e6469a9a5adcbca67c2abb
6177c8b37e0ef90f46939184,Eurogamer,Chris Tapsell,80.0,"Back 4 Blood is a strange mix of old and new, but it works. The result is a delightfully scrappy hang-out shooter.",2021-10-26T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
6178bdbddf320323c61314d1,Geek Culture,Jake Su,80.0,"With fresh new spins on familiar elements, Back 4 Blood brings the idea of team-based zombie-killing fun to a whole new generation with some caveats.",2021-10-25T00:00:00.000Z,False,48bb8979d7e6469a9a5adcbca67c2abb
617657cca8056001e167a22d,PSX Brasil,Ivan Nikolai Barkow Castilho,70.0,"Back 4 Blood has many frustrating moments with its numerous hordes and unbalanced difficulty spikes. Besides, it's quite repetitive and has a weak story. Its card system only starts to get more interesting after practically finishing the campaign at least once. In the end, Back 4 Blood is only suitable for those looking for a cooperative experience and who would overlook the points mentioned.",2021-10-25T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
61749466ee8b9ff58591035e,Hey Poor Player,Andrew Thornton,70.0,"At its best, Back 4 Blood offers a ton of variety to keep you and your friends interested for a long time. Even returning to levels you’ve already played gets interesting thanks to different cards, which can make major differences in how things play out. If you have three friends to play the whole game with, I highly recommend it. That its available as a Game Pass title is awesome because you can get a group of friends together without them all having to buy the game. If you don’t have that group though, a poorly balanced solo mode and issues with matchmaking will sink this one for most.",2021-10-23T00:00:00.000Z,False,48bb8979d7e6469a9a5adcbca67c2abb
6172d26debc11ae4a8301f81,Gameblog,Damien Greffet,70.0,"Back 4 Blood is unquestionably a fun multiplayer zombie killfeast but its card system is a bit light on the novelty side of things, and we can't hlep feeling that the game is still a bit of a Left 4 Dead 3.",2021-10-22T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
6172a7bcebc11ae4a8301f2d,New Game Network,Ben Thomas,80.0,"Back 4 Blood is an immensely fun multiplayer shooter, with an astonishingly replayable cooperative campaign full of intense periods and challenges that encourage teamwork. The competitive Swarm mode may not have the refined suspense of Left 4 Dead's Versus mode, but it does have a few satisfying moments.",2021-10-22T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
61788cdfdf320323c61314b4,NaviGames,Adrián Regas,80.0,"Fun shooting and gameplay as a service are the two pillars that define Back 4 Blood. If you want to spend time with it, you will find it a very enjoyable game for both you and your friends.",2021-10-21T00:00:00.000Z,False,48bb8979d7e6469a9a5adcbca67c2abb
617181c9f646c2c0016ece0c,ZTGD,Terrence Johnson,80.0,"Turtle Rock Studios have made a triumphant return to the genre that kickstarted a whole zombie craze so many years ago. That return isn’t perfect though, issues with the controls, missing game modes and bugs have marred what is otherwise an enjoyable zombie killfest. At the time of this writing a few patches have gone out that have corrected most of the larger bugs, but there are still issues with spawning too many special infected at a time and other little issues. While these things can be frustrating, they don’t destroy the fun of Back 4 Blood when playing the game as it’s meant to be. That is playing multiplayer with a group of friends smartly navigating a nightmare filled world.",2021-10-21T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
6171767ef646c2c0016ecd84,Merlin'in Kazanı,Ersin Kılıç,80.0,"As a result, Back 4 Blood manages to provide a very fun experience when you play with your friends. I'd say it's a worthy experience for the Left 4 Dead series fans, which is considered the best of its kind. With its card system, competitive mission structure and fun gameplay, we have a game worth checking out.",2021-10-21T00:00:00.000Z,True,48bb8979d7e6469a9a5adcbca67c2abb
