id,company,author,rating,comment,date,top_critic,game_id
5d866e1493765d6778737cc0,Chalgyr's Game Room,Nick Herber,85.0,"Axiom Verge has come to the Nintendo Switch, and while the game has been out on several platforms over the last few years, it holds up just as well now as it did when it released then. It's retro sensibilities have allowed it to age flawlessly, making it just as compelling to play now as it was upon initial release. If for some reason you have not had a chance to play this Metroid-style game yet, and you have a Switch, you really should pick it up if you are a fan of action / adventure games.",2017-10-12T04:00:00.000Z,False,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737ccd,Destructoid,Kevin McClusky,75.0,"Axiom Verge works great as a portable game, and while it's been available before on the Vita, I feel like the Switch is the best possible platform since it looks spectacular in handheld mode and works beautifully as a sit-down, console experience. Even if you've played another version, this is still a fun, fast-paced exploration game that holds up quite well and is certainly worth your time.",2017-10-11T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5d866e1593765d6778737cdd,NintendoWorldReport,Neal Ronaghan,90.0,"Regardless of small blemishes, Axiom Verge is one of the best Metroid-esque games I've played outside of Samus' orbit. It's the rare game that seems to understand exactly what made that series so spectacular, using that understanding to craft original power-ups and concepts that make this more than just a hollow Metroid rip-off.",2017-10-05T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737cb8,Hardcore Gamer,James Cunningham,90.0,Axiom Verge was already one of the best Metroid-style games in years and it lands on the Switch like it belongs there.,2017-10-05T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5e278f15c25afe0e75c30395,Marooners' Rock,Adam Bankhurst,86.0,"Axiom Verge is a great game and an even greater accomplishment by a very talented developer. While some of the world design and backtracking issues caused some frustrations, I loved my time in this bio-mechanical world.",2017-10-05T00:00:00.000Z,False,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737cbd,Nintendo Life,Mitch Vogel,100.0,"Regardless of which side you fall on, Axiom Verge is a fantastic example of how to do a Metroidvania right, and we couldn't be more pleased with it.",2017-10-04T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737cca,Lokoo Reviews,Álvaro Oliveira Almeida,100.0,Best metroidvania.,2016-11-11T05:00:00.000Z,False,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737cb4,FNintendo,Pedro Meleiro,90.0,"Axiom Verge goes beyond the initial impression of being a tribute to the Metroid series and quickly strikes the player as being a thoroughly developed, impeccably-designed exploration game, with an enormous amount of content to discover and a huge variety of weapons, upgrades and power-ups.",2016-10-24T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5d866e1393765d6778737c8a,TrueAchievements,Andrew Ogley,80.0,"Axiom Verge is a brilliant homage to the 'metroidvania' origins back in the 8-bit and 16-bit eras. Whilst the choice to be so uncompromising in its retro style might not suit everyone, the gameplay in the title remains compelling and manages to maintain that fine balance in the level of difficulty for being challenging for all players without becoming frustrating.",2016-10-07T04:00:00.000Z,True,57a252222c5a4dd490b1555e7b84db4c
5d866e1493765d6778737ca3,Real Game Media,Josh Hobbs,85.0,"Axiom Verge picks up the Metroid mantle and takes it in an entirely new direction while still retaining the best aspects of the classic from Nintendo. It's a wonderful adventure full of astonishing sights and sublime sounds, all created by a one man developer, Tom Happ. I'm very much looking forward to discovering his next project...if it's half as good as Axiom Verge, we are all in for a treat!",2016-10-01T04:00:00.000Z,False,57a252222c5a4dd490b1555e7b84db4c
